Year,Total_Score,Rolling_Mean,Rolling_Std,Threshold,Performance_Spike,NOC,Sport
2024,0,0.0,0.0,0.0,False,SLE,Judo
1996,0,,0.0,,False,SLE,Swimming
2016,0,0.0,0.0,0.0,False,SLE,Swimming
2020,0,0.0,0.0,0.0,False,SLE,Swimming
2024,0,0.0,0.0,0.0,False,SLE,Swimming
1988,0,,0.0,,False,SLE,Weightlifting
2000,0,0.0,0.0,0.0,False,SLE,Weightlifting
1992,0,,0.0,,False,SLO,Archery
1996,0,0.0,0.0,0.0,False,SLO,Archery
2000,0,0.0,0.0,0.0,False,SLO,Archery
2012,0,0.0,0.0,0.0,False,SLO,Archery
2020,0,0.0,0.0,0.0,False,SLO,Archery
2024,0,0.0,0.0,0.0,False,SLO,Archery
1992,0,,0.0,,False,SLO,Athletics
1996,2,1.0,1.4142135623730951,3.121320343559643,False,SLO,Athletics
2000,0,0.6666666666666666,1.1547005383792517,2.398717474235544,False,SLO,Athletics
2004,1,0.75,0.9574271077563382,2.186140661634507,False,SLO,Athletics
2008,3,1.2,1.3038404810405297,3.1557607215607946,False,SLO,Athletics
2012,2,1.6,1.140175425099138,3.310263137648707,False,SLO,Athletics
2016,0,1.2,1.3038404810405297,3.1557607215607946,False,SLO,Athletics
2020,0,1.2,1.3038404810405297,3.1557607215607946,False,SLO,Athletics
2024,0,1.0,1.4142135623730951,3.121320343559643,False,SLO,Athletics
2000,0,,0.0,,False,SLO,Badminton
2008,0,0.0,0.0,0.0,False,SLO,Badminton
2012,0,0.0,0.0,0.0,False,SLO,Badminton
2020,3,,0.0,,False,SLO,Canoe Slalom
2024,0,1.5,2.1213203435596424,4.681980515339464,False,SLO,Canoe Slalom
1992,0,,0.0,,False,SLO,Canoeing
1996,2,1.0,1.4142135623730951,3.121320343559643,False,SLO,Canoeing
2000,0,0.6666666666666666,1.1547005383792517,2.398717474235544,False,SLO,Canoeing
2004,0,0.5,1.0,2.0,False,SLO,Canoeing
2008,0,0.4,0.894427190999916,1.741640786499874,False,SLO,Canoeing
2012,0,0.4,0.894427190999916,1.741640786499874,False,SLO,Canoeing
2016,2,0.4,0.894427190999916,1.741640786499874,True,SLO,Canoeing
1992,0,,0.0,,False,SLO,Cycling
1996,0,0.0,0.0,0.0,False,SLO,Cycling
2000,0,0.0,0.0,0.0,False,SLO,Cycling
2004,0,0.0,0.0,0.0,False,SLO,Cycling
2008,0,0.0,0.0,0.0,False,SLO,Cycling
2012,0,0.0,0.0,0.0,False,SLO,Cycling
2016,0,0.0,0.0,0.0,False,SLO,Cycling
2020,0,,0.0,,False,SLO,Cycling Mountain Bike
2024,0,0.0,0.0,0.0,False,SLO,Cycling Mountain Bike
2020,4,,0.0,,False,SLO,Cycling Road
2024,0,2.0,2.8284271247461903,6.242640687119286,False,SLO,Cycling Road
2020,0,,0.0,,False,SLO,Golf
2024,0,0.0,0.0,0.0,False,SLO,Golf
1992,0,,0.0,,False,SLO,Gymnastics
2000,0,0.0,0.0,0.0,False,SLO,Gymnastics
2008,0,0.0,0.0,0.0,False,SLO,Gymnastics
2012,0,0.0,0.0,0.0,False,SLO,Gymnastics
2016,0,0.0,0.0,0.0,False,SLO,Gymnastics
2000,0,,0.0,,False,SLO,Handball
2004,0,0.0,0.0,0.0,False,SLO,Handball
2016,0,0.0,0.0,0.0,False,SLO,Handball
2024,0,0.0,0.0,0.0,False,SLO,Handball
1992,0,,0.0,,False,SLO,Judo
2004,1,0.5,0.7071067811865476,1.5606601717798214,False,SLO,Judo
2008,1,0.6666666666666666,0.5773502691896258,1.5326920704511053,False,SLO,Judo
2012,3,1.25,1.2583057392117918,3.1374586088176875,False,SLO,Judo
2016,4,1.8,1.6431676725154984,4.264751508773248,False,SLO,Judo
2020,2,2.2,1.3038404810405297,4.155760721560795,False,SLO,Judo
2024,3,2.6,1.140175425099138,4.3102631376487075,False,SLO,Judo
2020,0,,0.0,,False,SLO,Rhythmic Gymnastics
2024,0,0.0,0.0,0.0,False,SLO,Rhythmic Gymnastics
1992,6,,0.0,,False,SLO,Rowing
1996,0,3.0,4.242640687119285,9.363961030678928,False,SLO,Rowing
2000,6,4.0,3.4641016151377544,9.196152422706632,False,SLO,Rowing
2004,4,4.0,2.8284271247461903,8.242640687119286,False,SLO,Rowing
2008,0,3.2,3.03315017762062,7.74972526643093,False,SLO,Rowing
2012,2,2.4,2.6076809620810595,6.311521443121589,False,SLO,Rowing
2024,0,2.4,2.6076809620810595,6.311521443121589,False,SLO,Rowing
1992,0,,0.0,,False,SLO,Sailing
1996,0,0.0,0.0,0.0,False,SLO,Sailing
2000,0,0.0,0.0,0.0,False,SLO,Sailing
2004,1,0.25,0.5,1.0,False,SLO,Sailing
2008,2,0.6,0.8944271909999159,1.9416407864998737,True,SLO,Sailing
2012,0,0.6,0.8944271909999159,1.9416407864998737,False,SLO,Sailing
2016,2,1.0,1.0,2.5,False,SLO,Sailing
2020,0,1.0,1.0,2.5,False,SLO,Sailing
2024,2,1.2,1.0954451150103321,2.843167672515498,False,SLO,Sailing
1992,0,,0.0,,False,SLO,Shooting
1996,0,0.0,0.0,0.0,False,SLO,Shooting
2000,3,1.0,1.7320508075688772,3.598076211353316,False,SLO,Shooting
2004,0,0.75,1.5,3.0,False,SLO,Shooting
2008,1,0.8,1.3038404810405297,2.7557607215607947,False,SLO,Shooting
2012,1,1.0,1.224744871391589,2.837117307087383,False,SLO,Shooting
2016,0,1.0,1.224744871391589,2.837117307087383,False,SLO,Shooting
2020,0,0.4,0.5477225575051661,1.2215838362577491,False,SLO,Shooting
2020,3,,0.0,,False,SLO,Sport Climbing
2024,3,3.0,0.0,3.0,False,SLO,Sport Climbing
1992,0,,0.0,,False,SLO,Swimming
1996,0,0.0,0.0,0.0,False,SLO,Swimming
2000,0,0.0,0.0,0.0,False,SLO,Swimming
2004,0,0.0,0.0,0.0,False,SLO,Swimming
2008,2,0.4,0.8944271909999159,1.741640786499874,True,SLO,Swimming
2012,0,0.4,0.8944271909999159,1.741640786499874,False,SLO,Swimming
2016,0,0.4,0.8944271909999159,1.741640786499874,False,SLO,Swimming
2020,0,0.4,0.8944271909999159,1.741640786499874,False,SLO,Swimming
2024,0,0.4,0.8944271909999159,1.741640786499874,False,SLO,Swimming
1992,0,,0.0,,False,SLO,Table Tennis
2008,0,0.0,0.0,0.0,False,SLO,Table Tennis
2012,0,0.0,0.0,0.0,False,SLO,Table Tennis
2016,0,0.0,0.0,0.0,False,SLO,Table Tennis
2020,0,0.0,0.0,0.0,False,SLO,Table Tennis
2024,0,0.0,0.0,0.0,False,SLO,Table Tennis
2000,0,,0.0,,False,SLO,Taekwondo
2012,0,0.0,0.0,0.0,False,SLO,Taekwondo
2020,0,0.0,0.0,0.0,False,SLO,Taekwondo
2024,0,0.0,0.0,0.0,False,SLO,Taekwondo
1992,0,,0.0,,False,SLO,Tennis
2000,0,0.0,0.0,0.0,False,SLO,Tennis
2004,0,0.0,0.0,0.0,False,SLO,Tennis
2012,0,0.0,0.0,0.0,False,SLO,Tennis
2016,0,0.0,0.0,0.0,False,SLO,Tennis
2012,0,,0.0,,False,SLO,Triathlon
2016,0,0.0,0.0,0.0,False,SLO,Triathlon
1992,0,,0.0,,False,SMR,Archery
1996,0,0.0,0.0,0.0,False,SMR,Archery
2012,0,0.0,0.0,0.0,False,SMR,Archery
2024,0,0.0,0.0,0.0,False,SMR,Archery
1976,0,,0.0,,False,SMR,Athletics
1980,0,0.0,0.0,0.0,False,SMR,Athletics
1984,0,0.0,0.0,0.0,False,SMR,Athletics
1988,0,0.0,0.0,0.0,False,SMR,Athletics
1992,0,0.0,0.0,0.0,False,SMR,Athletics
1996,0,0.0,0.0,0.0,False,SMR,Athletics
2000,0,0.0,0.0,0.0,False,SMR,Athletics
2004,0,0.0,0.0,0.0,False,SMR,Athletics
2008,0,0.0,0.0,0.0,False,SMR,Athletics
2012,0,0.0,0.0,0.0,False,SMR,Athletics
2016,0,0.0,0.0,0.0,False,SMR,Athletics
2024,0,0.0,0.0,0.0,False,SMR,Athletics
1960,0,,0.0,,False,SMR,Cycling
1968,0,0.0,0.0,0.0,False,SMR,Cycling
1972,0,0.0,0.0,0.0,False,SMR,Cycling
1976,0,0.0,0.0,0.0,False,SMR,Cycling
1980,0,0.0,0.0,0.0,False,SMR,Cycling
1984,0,0.0,0.0,0.0,False,SMR,Cycling
1992,0,0.0,0.0,0.0,False,SMR,Cycling
1980,0,,0.0,,False,SMR,Judo
1984,0,0.0,0.0,0.0,False,SMR,Judo
1988,0,0.0,0.0,0.0,False,SMR,Judo
1992,0,0.0,0.0,0.0,False,SMR,Judo
1996,0,0.0,0.0,0.0,False,SMR,Judo
2020,0,0.0,0.0,0.0,False,SMR,Judo
1984,0,,0.0,,False,SMR,Sailing
1988,0,0.0,0.0,0.0,False,SMR,Sailing
1996,0,0.0,0.0,0.0,False,SMR,Sailing
1960,0,,0.0,,False,SMR,Shooting
1968,0,0.0,0.0,0.0,False,SMR,Shooting
1972,0,0.0,0.0,0.0,False,SMR,Shooting
1976,0,0.0,0.0,0.0,False,SMR,Shooting
1980,0,0.0,0.0,0.0,False,SMR,Shooting
1984,0,0.0,0.0,0.0,False,SMR,Shooting
1988,0,0.0,0.0,0.0,False,SMR,Shooting
1992,0,0.0,0.0,0.0,False,SMR,Shooting
1996,0,0.0,0.0,0.0,False,SMR,Shooting
2000,0,0.0,0.0,0.0,False,SMR,Shooting
2004,0,0.0,0.0,0.0,False,SMR,Shooting
2008,0,0.0,0.0,0.0,False,SMR,Shooting
2012,0,0.0,0.0,0.0,False,SMR,Shooting
2016,0,0.0,0.0,0.0,False,SMR,Shooting
2020,5,1.0,2.23606797749979,4.354101966249685,True,SMR,Shooting
2024,0,1.0,2.23606797749979,4.354101966249685,False,SMR,Shooting
1984,0,,0.0,,False,SMR,Swimming
1988,0,0.0,0.0,0.0,False,SMR,Swimming
1992,0,0.0,0.0,0.0,False,SMR,Swimming
1996,0,0.0,0.0,0.0,False,SMR,Swimming
2000,0,0.0,0.0,0.0,False,SMR,Swimming
2004,0,0.0,0.0,0.0,False,SMR,Swimming
2008,0,0.0,0.0,0.0,False,SMR,Swimming
2012,0,0.0,0.0,0.0,False,SMR,Swimming
2020,0,0.0,0.0,0.0,False,SMR,Swimming
2024,0,0.0,0.0,0.0,False,SMR,Swimming
1980,0,,0.0,,False,SMR,Weightlifting
1988,0,0.0,0.0,0.0,False,SMR,Weightlifting
1960,0,,0.0,,False,SMR,Wrestling
2020,1,0.5,0.7071067811865476,1.5606601717798214,False,SMR,Wrestling
2024,0,0.3333333333333333,0.5773502691896258,1.199358737117772,False,SMR,Wrestling
1984,0,,0.0,,False,SOL,Athletics
1988,0,0.0,0.0,0.0,False,SOL,Athletics
1996,0,0.0,0.0,0.0,False,SOL,Athletics
2000,0,0.0,0.0,0.0,False,SOL,Athletics
2004,0,0.0,0.0,0.0,False,SOL,Athletics
2008,0,0.0,0.0,0.0,False,SOL,Athletics
2012,0,0.0,0.0,0.0,False,SOL,Athletics
2016,0,0.0,0.0,0.0,False,SOL,Athletics
2020,0,0.0,0.0,0.0,False,SOL,Athletics
2024,0,0.0,0.0,0.0,False,SOL,Athletics
2020,0,,0.0,,False,SOL,Swimming
2024,0,0.0,0.0,0.0,False,SOL,Swimming
1984,0,,0.0,,False,SOL,Weightlifting
1988,0,0.0,0.0,0.0,False,SOL,Weightlifting
1992,0,0.0,0.0,0.0,False,SOL,Weightlifting
1996,0,0.0,0.0,0.0,False,SOL,Weightlifting
2008,0,0.0,0.0,0.0,False,SOL,Weightlifting
2012,0,0.0,0.0,0.0,False,SOL,Weightlifting
2016,0,0.0,0.0,0.0,False,SOL,Weightlifting
2020,0,0.0,0.0,0.0,False,SOL,Weightlifting
1972,0,,0.0,,False,SOM,Athletics
1984,0,0.0,0.0,0.0,False,SOM,Athletics
1988,0,0.0,0.0,0.0,False,SOM,Athletics
1996,0,0.0,0.0,0.0,False,SOM,Athletics
2000,0,0.0,0.0,0.0,False,SOM,Athletics
2004,0,0.0,0.0,0.0,False,SOM,Athletics
2008,0,0.0,0.0,0.0,False,SOM,Athletics
2012,0,0.0,0.0,0.0,False,SOM,Athletics
2016,0,0.0,0.0,0.0,False,SOM,Athletics
2020,0,0.0,0.0,0.0,False,SOM,Athletics
2024,0,0.0,0.0,0.0,False,SOM,Athletics
2020,4,,0.0,,False,SRB,3x3 Basketball
2024,0,2.0,2.8284271247461903,6.242640687119286,False,SRB,3x3 Basketball
1912,0,,0.0,,False,SRB,Athletics
2008,0,0.0,0.0,0.0,False,SRB,Athletics
2012,0,0.0,0.0,0.0,False,SRB,Athletics
2016,1,0.25,0.5,1.0,False,SRB,Athletics
2020,0,0.2,0.4472135954999579,0.870820393249937,False,SRB,Athletics
2024,0,0.2,0.4472135954999579,0.870820393249937,False,SRB,Athletics
2016,36,,0.0,,False,SRB,Basketball
2020,0,18.0,25.45584412271571,56.18376618407356,False,SRB,Basketball
2024,12,16.0,18.33030277982336,43.49545416973504,False,SRB,Basketball
2012,0,,0.0,,False,SRB,Boxing
2020,0,0.0,0.0,0.0,False,SRB,Boxing
2024,0,0.0,0.0,0.0,False,SRB,Boxing
2020,0,,0.0,,False,SRB,Canoe Sprint
2024,0,0.0,0.0,0.0,False,SRB,Canoe Sprint
2012,0,,0.0,,False,SRB,Canoeing
2016,4,2.0,2.8284271247461903,6.242640687119286,False,SRB,Canoeing
2008,0,,0.0,,False,SRB,Cycling
2012,0,0.0,0.0,0.0,False,SRB,Cycling
2016,0,0.0,0.0,0.0,False,SRB,Cycling
2012,0,,0.0,,False,SRB,Judo
2016,0,0.0,0.0,0.0,False,SRB,Judo
2020,0,0.0,0.0,0.0,False,SRB,Judo
2024,0,0.0,0.0,0.0,False,SRB,Judo
2008,0,,0.0,,False,SRB,Rowing
2012,0,0.0,0.0,0.0,False,SRB,Rowing
2016,0,0.0,0.0,0.0,False,SRB,Rowing
2020,0,0.0,0.0,0.0,False,SRB,Rowing
2024,0,0.0,0.0,0.0,False,SRB,Rowing
2008,0,,0.0,,False,SRB,Shooting
2012,3,1.5,2.1213203435596424,4.681980515339464,False,SRB,Shooting
2016,0,1.0,1.7320508075688772,3.598076211353316,False,SRB,Shooting
2020,3,1.5,1.7320508075688772,4.098076211353316,False,SRB,Shooting
2024,6,2.4,2.5099800796022267,6.16497011940334,False,SRB,Shooting
2008,2,,0.0,,False,SRB,Swimming
2012,0,1.0,1.4142135623730951,3.121320343559643,False,SRB,Swimming
2016,0,0.6666666666666666,1.1547005383792517,2.398717474235544,False,SRB,Swimming
2020,0,0.5,1.0,2.0,False,SRB,Swimming
2024,0,0.4,0.894427190999916,1.741640786499874,False,SRB,Swimming
2008,0,,0.0,,False,SRB,Table Tennis
2012,0,0.0,0.0,0.0,False,SRB,Table Tennis
2016,0,0.0,0.0,0.0,False,SRB,Table Tennis
2020,0,0.0,0.0,0.0,False,SRB,Table Tennis
2024,0,0.0,0.0,0.0,False,SRB,Table Tennis
2012,3,,0.0,,False,SRB,Taekwondo
2016,2,2.5,0.7071067811865476,3.5606601717798214,False,SRB,Taekwondo
2020,4,3.0,1.0,4.5,False,SRB,Taekwondo
2024,2,2.75,0.9574271077563381,4.186140661634507,False,SRB,Taekwondo
2008,1,,0.0,,False,SRB,Tennis
2012,0,0.5,0.7071067811865476,1.5606601717798214,False,SRB,Tennis
2016,0,0.3333333333333333,0.5773502691896258,1.199358737117772,False,SRB,Tennis
2020,0,0.25,0.5,1.0,False,SRB,Tennis
2024,3,0.8,1.3038404810405297,2.7557607215607947,True,SRB,Tennis
2008,0,,0.0,,False,SRB,Volleyball
2012,0,0.0,0.0,0.0,False,SRB,Volleyball
2016,24,8.0,13.856406460551018,28.784609690826528,True,SRB,Volleyball
2020,12,9.0,11.489125293076057,26.233687939614086,False,SRB,Volleyball
2024,0,7.2,10.73312629199899,23.299689437998484,False,SRB,Volleyball
2008,13,,0.0,,False,SRB,Water Polo
2012,13,13.0,0.0,13.0,False,SRB,Water Polo
2016,39,21.666666666666668,15.011106998930272,44.183327165062074,True,SRB,Water Polo
2020,39,26.0,15.011106998930272,48.51666049839541,True,SRB,Water Polo
2024,39,28.6,14.24078649513432,49.96117974270148,True,SRB,Water Polo
2008,0,,0.0,,False,SRB,Wrestling
2012,0,0.0,0.0,0.0,False,SRB,Wrestling
2016,3,1.0,1.7320508075688772,3.598076211353316,False,SRB,Wrestling
2020,1,1.0,1.4142135623730951,3.121320343559643,False,SRB,Wrestling
2024,0,0.8,1.3038404810405297,2.7557607215607947,False,SRB,Wrestling
1948,2,,0.0,,False,SRI,Athletics
1952,0,1.0,1.4142135623730951,3.121320343559643,False,SRI,Athletics
1956,0,0.6666666666666666,1.1547005383792517,2.398717474235544,False,SRI,Athletics
1960,0,0.5,1.0,2.0,False,SRI,Athletics
1964,0,0.4,0.894427190999916,1.741640786499874,False,SRI,Athletics
1968,0,0.0,0.0,0.0,False,SRI,Athletics
1972,0,0.0,0.0,0.0,False,SRI,Athletics
1980,0,0.0,0.0,0.0,False,SRI,Athletics
1988,0,0.0,0.0,0.0,False,SRI,Athletics
1992,0,0.0,0.0,0.0,False,SRI,Athletics
1996,0,0.0,0.0,0.0,False,SRI,Athletics
2000,2,0.4,0.894427190999916,1.741640786499874,True,SRI,Athletics
2004,0,0.4,0.894427190999916,1.741640786499874,False,SRI,Athletics
2008,0,0.4,0.894427190999916,1.741640786499874,False,SRI,Athletics
2012,0,0.4,0.894427190999916,1.741640786499874,False,SRI,Athletics
2016,0,0.4,0.894427190999916,1.741640786499874,False,SRI,Athletics
2020,0,0.0,0.0,0.0,False,SRI,Athletics
2024,0,0.0,0.0,0.0,False,SRI,Athletics
1992,0,,0.0,,False,SRI,Badminton
2008,0,0.0,0.0,0.0,False,SRI,Badminton
2012,0,0.0,0.0,0.0,False,SRI,Badminton
2016,0,0.0,0.0,0.0,False,SRI,Badminton
2020,0,0.0,0.0,0.0,False,SRI,Badminton
2024,0,0.0,0.0,0.0,False,SRI,Badminton
1948,0,,0.0,,False,SRI,Boxing
1952,0,0.0,0.0,0.0,False,SRI,Boxing
1956,0,0.0,0.0,0.0,False,SRI,Boxing
1960,0,0.0,0.0,0.0,False,SRI,Boxing
1964,0,0.0,0.0,0.0,False,SRI,Boxing
1968,0,0.0,0.0,0.0,False,SRI,Boxing
2008,0,0.0,0.0,0.0,False,SRI,Boxing
1952,0,,0.0,,False,SRI,Diving
1996,0,0.0,0.0,0.0,False,SRI,Diving
2016,0,,0.0,,False,SRI,Judo
2020,0,0.0,0.0,0.0,False,SRI,Judo
1968,0,,0.0,,False,SRI,Sailing
1984,0,0.0,0.0,0.0,False,SRI,Sailing
2000,0,0.0,0.0,0.0,False,SRI,Sailing
1964,0,,0.0,,False,SRI,Shooting
1972,0,0.0,0.0,0.0,False,SRI,Shooting
1988,0,0.0,0.0,0.0,False,SRI,Shooting
1992,0,0.0,0.0,0.0,False,SRI,Shooting
1996,0,0.0,0.0,0.0,False,SRI,Shooting
2000,0,0.0,0.0,0.0,False,SRI,Shooting
2004,0,0.0,0.0,0.0,False,SRI,Shooting
2008,0,0.0,0.0,0.0,False,SRI,Shooting
2012,0,0.0,0.0,0.0,False,SRI,Shooting
2016,0,0.0,0.0,0.0,False,SRI,Shooting
2020,0,0.0,0.0,0.0,False,SRI,Shooting
1952,0,,0.0,,False,SRI,Swimming
1960,0,0.0,0.0,0.0,False,SRI,Swimming
1984,0,0.0,0.0,0.0,False,SRI,Swimming
1988,0,0.0,0.0,0.0,False,SRI,Swimming
1992,0,0.0,0.0,0.0,False,SRI,Swimming
2000,0,0.0,0.0,0.0,False,SRI,Swimming
2004,0,0.0,0.0,0.0,False,SRI,Swimming
2008,0,0.0,0.0,0.0,False,SRI,Swimming
2012,0,0.0,0.0,0.0,False,SRI,Swimming
2016,0,0.0,0.0,0.0,False,SRI,Swimming
2020,0,0.0,0.0,0.0,False,SRI,Swimming
2024,0,0.0,0.0,0.0,False,SRI,Swimming
1984,0,,0.0,,False,SRI,Weightlifting
1992,0,0.0,0.0,0.0,False,SRI,Weightlifting
2008,0,0.0,0.0,0.0,False,SRI,Weightlifting
2016,0,0.0,0.0,0.0,False,SRI,Weightlifting
2016,0,,0.0,,False,SSD,Athletics
2020,0,0.0,0.0,0.0,False,SSD,Athletics
2024,0,0.0,0.0,0.0,False,SSD,Athletics
1996,0,,0.0,,False,STP,Athletics
2000,0,0.0,0.0,0.0,False,STP,Athletics
2004,0,0.0,0.0,0.0,False,STP,Athletics
2008,0,0.0,0.0,0.0,False,STP,Athletics
2012,0,0.0,0.0,0.0,False,STP,Athletics
2016,0,0.0,0.0,0.0,False,STP,Athletics
2020,0,0.0,0.0,0.0,False,STP,Athletics
2024,0,0.0,0.0,0.0,False,STP,Athletics
2020,0,,0.0,,False,STP,Canoe Sprint
2024,0,0.0,0.0,0.0,False,STP,Canoe Sprint
2008,0,,0.0,,False,STP,Canoeing
2016,0,0.0,0.0,0.0,False,STP,Canoeing
1960,0,,0.0,,False,SUD,Athletics
1968,0,0.0,0.0,0.0,False,SUD,Athletics
1972,0,0.0,0.0,0.0,False,SUD,Athletics
1984,0,0.0,0.0,0.0,False,SUD,Athletics
1988,0,0.0,0.0,0.0,False,SUD,Athletics
1992,0,0.0,0.0,0.0,False,SUD,Athletics
1996,0,0.0,0.0,0.0,False,SUD,Athletics
2000,0,0.0,0.0,0.0,False,SUD,Athletics
2004,0,0.0,0.0,0.0,False,SUD,Athletics
2008,2,0.4,0.8944271909999159,1.741640786499874,True,SUD,Athletics
2012,0,0.4,0.8944271909999159,1.741640786499874,False,SUD,Athletics
2016,0,0.4,0.8944271909999159,1.741640786499874,False,SUD,Athletics
2020,0,0.4,0.8944271909999159,1.741640786499874,False,SUD,Athletics
2024,0,0.4,0.8944271909999159,1.741640786499874,False,SUD,Athletics
1960,0,,0.0,,False,SUD,Boxing
1968,0,0.0,0.0,0.0,False,SUD,Boxing
1972,0,0.0,0.0,0.0,False,SUD,Boxing
1984,0,0.0,0.0,0.0,False,SUD,Boxing
1988,0,0.0,0.0,0.0,False,SUD,Boxing
1992,0,,0.0,,False,SUD,Judo
2016,0,0.0,0.0,0.0,False,SUD,Judo
2020,0,0.0,0.0,0.0,False,SUD,Judo
2020,0,,0.0,,False,SUD,Rowing
2024,0,0.0,0.0,0.0,False,SUD,Rowing
2000,0,,0.0,,False,SUD,Swimming
2008,0,0.0,0.0,0.0,False,SUD,Swimming
2012,0,0.0,0.0,0.0,False,SUD,Swimming
2016,0,0.0,0.0,0.0,False,SUD,Swimming
2020,0,0.0,0.0,0.0,False,SUD,Swimming
2024,0,0.0,0.0,0.0,False,SUD,Swimming
1960,0,,0.0,,False,SUD,Weightlifting
1972,0,0.0,0.0,0.0,False,SUD,Weightlifting
1992,0,0.0,0.0,0.0,False,SUD,Weightlifting
1972,0,,0.0,,False,SUI,Archery
1980,0,0.0,0.0,0.0,False,SUI,Archery
1984,0,0.0,0.0,0.0,False,SUI,Archery
1988,0,0.0,0.0,0.0,False,SUI,Archery
2008,0,0.0,0.0,0.0,False,SUI,Archery
2012,0,0.0,0.0,0.0,False,SUI,Archery
1912,6,,0.0,,False,SUI,Art Competitions
1924,0,3.0,4.242640687119285,9.363961030678928,False,SUI,Art Competitions
1928,4,3.3333333333333335,3.0550504633038935,7.915909028289175,False,SUI,Art Competitions
1932,0,2.5,3.0,7.0,False,SUI,Art Competitions
1936,3,2.6,2.6076809620810595,6.511521443121589,False,SUI,Art Competitions
1948,7,2.8,2.949576240750525,7.2243643611257875,False,SUI,Art Competitions
2020,0,,0.0,,False,SUI,Artistic Gymnastics
2024,0,0.0,0.0,0.0,False,SUI,Artistic Gymnastics
1908,0,,0.0,,False,SUI,Athletics
1912,0,0.0,0.0,0.0,False,SUI,Athletics
1920,0,0.0,0.0,0.0,False,SUI,Athletics
1924,4,1.0,2.0,4.0,False,SUI,Athletics
1928,0,0.8,1.7888543819998317,3.483281572999748,False,SUI,Athletics
1932,0,0.8,1.7888543819998317,3.483281572999748,False,SUI,Athletics
1936,2,1.2,1.7888543819998317,3.8832815729997474,False,SUI,Athletics
1948,3,1.8,1.7888543819998317,4.483281572999748,False,SUI,Athletics
1952,2,1.4,1.3416407864998738,3.4124611797498106,False,SUI,Athletics
1960,0,1.4,1.3416407864998738,3.4124611797498106,False,SUI,Athletics
1964,0,1.4,1.3416407864998738,3.4124611797498106,False,SUI,Athletics
1968,0,1.0,1.414213562373095,3.1213203435596424,False,SUI,Athletics
1972,0,0.4,0.8944271909999157,1.7416407864998735,False,SUI,Athletics
1976,0,0.0,0.0,0.0,False,SUI,Athletics
1980,0,0.0,0.0,0.0,False,SUI,Athletics
1984,2,0.4,0.8944271909999157,1.7416407864998735,True,SUI,Athletics
1988,1,0.6,0.8944271909999157,1.9416407864998737,False,SUI,Athletics
1992,0,0.6,0.8944271909999157,1.9416407864998737,False,SUI,Athletics
1996,0,0.6,0.8944271909999157,1.9416407864998737,False,SUI,Athletics
2000,0,0.6,0.8944271909999157,1.9416407864998737,False,SUI,Athletics
2004,0,0.2,0.4472135954999578,0.8708203932499368,False,SUI,Athletics
2008,0,0.0,0.0,0.0,False,SUI,Athletics
2012,0,0.0,0.0,0.0,False,SUI,Athletics
2016,0,0.0,0.0,0.0,False,SUI,Athletics
2020,0,0.0,0.0,0.0,False,SUI,Athletics
2024,0,0.0,0.0,0.0,False,SUI,Athletics
1992,0,,0.0,,False,SUI,Badminton
1996,0,0.0,0.0,0.0,False,SUI,Badminton
2008,0,0.0,0.0,0.0,False,SUI,Badminton
2012,0,0.0,0.0,0.0,False,SUI,Badminton
2016,0,0.0,0.0,0.0,False,SUI,Badminton
2020,0,0.0,0.0,0.0,False,SUI,Badminton
2024,0,0.0,0.0,0.0,False,SUI,Badminton
1936,0,,0.0,,False,SUI,Basketball
1948,0,0.0,0.0,0.0,False,SUI,Basketball
1952,0,0.0,0.0,0.0,False,SUI,Basketball
2000,0,,0.0,,False,SUI,Beach Volleyball
2004,2,1.0,1.4142135623730951,3.121320343559643,False,SUI,Beach Volleyball
2008,0,0.6666666666666666,1.1547005383792517,2.398717474235544,False,SUI,Beach Volleyball
2012,0,0.5,1.0,2.0,False,SUI,Beach Volleyball
2016,0,0.4,0.894427190999916,1.741640786499874,False,SUI,Beach Volleyball
2020,2,0.8,1.0954451150103324,2.4431676725154983,False,SUI,Beach Volleyball
2024,2,0.8,1.0954451150103324,2.4431676725154983,False,SUI,Beach Volleyball
1920,0,,0.0,,False,SUI,Boxing
1924,0,0.0,0.0,0.0,False,SUI,Boxing
1936,0,0.0,0.0,0.0,False,SUI,Boxing
1948,0,0.0,0.0,0.0,False,SUI,Boxing
1952,0,0.0,0.0,0.0,False,SUI,Boxing
1960,0,0.0,0.0,0.0,False,SUI,Boxing
1964,0,0.0,0.0,0.0,False,SUI,Boxing
1968,0,0.0,0.0,0.0,False,SUI,Boxing
1972,0,0.0,0.0,0.0,False,SUI,Boxing
2020,0,,0.0,,False,SUI,Canoe Slalom
2024,0,0.0,0.0,0.0,False,SUI,Canoe Slalom
1936,0,,0.0,,False,SUI,Canoeing
1948,0,0.0,0.0,0.0,False,SUI,Canoeing
1952,0,0.0,0.0,0.0,False,SUI,Canoeing
1960,0,0.0,0.0,0.0,False,SUI,Canoeing
1972,0,0.0,0.0,0.0,False,SUI,Canoeing
1980,0,0.0,0.0,0.0,False,SUI,Canoeing
1984,0,0.0,0.0,0.0,False,SUI,Canoeing
1988,0,0.0,0.0,0.0,False,SUI,Canoeing
1992,0,0.0,0.0,0.0,False,SUI,Canoeing
1996,8,1.6,3.5777087639996634,6.966563145999496,True,SUI,Canoeing
