,Year,Total_Score,Rolling_Mean,Rolling_Std,Threshold,Performance_Spike,NOC,Sport,Host,Name,EventCount,PersonCount
24083,1964,6,3.6,2.6076809620810595,7.511521443121589,FALSE,USA,Modern Pentathlon,0,3,2,3
24084,1968,0,3.2,3.03315017762062,7.74972526643093,FALSE,USA,Modern Pentathlon,0,3,2,3
24085,1972,0,3.2,3.03315017762062,7.74972526643093,FALSE,USA,Modern Pentathlon,0,3,2,3
24086,1976,0,2,2.8284271247461903,6.242640687119286,FALSE,USA,Modern Pentathlon,0,3,2,3
24087,1984,6,2.4,3.286335345030997,7.329503017546495,FALSE,USA,Modern Pentathlon,1,3,2,3
24088,1988,0,1.2,2.683281572999748,5.2249223594996215,FALSE,USA,Modern Pentathlon,0,3,2,3
24089,1992,0,1.2,2.683281572999748,5.2249223594996215,FALSE,USA,Modern Pentathlon,0,3,2,3
24090,1996,0,1.2,2.683281572999748,5.2249223594996215,FALSE,USA,Modern Pentathlon,1,1,1,1
24091,2000,2,1.6,2.6076809620810595,5.511521443121589,FALSE,USA,Modern Pentathlon,0,4,2,4
24092,2004,0,0.4,0.8944271909999159,1.741640786499874,FALSE,USA,Modern Pentathlon,0,4,2,4
24093,2008,0,0.4,0.8944271909999159,1.741640786499874,FALSE,USA,Modern Pentathlon,0,4,2,4
24094,2012,0,0.4,0.8944271909999159,1.741640786499874,FALSE,USA,Modern Pentathlon,0,3,2,3
24095,2016,0,0.4,0.8944271909999159,1.741640786499874,FALSE,USA,Modern Pentathlon,0,3,2,3
24096,2020,0,0,0,0,FALSE,USA,Modern Pentathlon,0,2,2,2
24097,2024,0,0,0,0,FALSE,USA,Modern Pentathlon,0,1,1,1
24098,1900,9,,0,,FALSE,USA,Polo,0,4,1,4
24099,1920,4,6.5,3.5355339059327378,11.803300858899108,FALSE,USA,Polo,0,4,1,4
24100,1924,8,7,2.6457513110645907,10.968626966596888,FALSE,USA,Polo,0,4,1,4
24101,1984,0,,0,,FALSE,USA,Rhythmic Gymnastics,1,2,1,2
24102,1988,0,0,0,0,FALSE,USA,Rhythmic Gymnastics,0,2,1,2
24103,1992,0,0,0,0,FALSE,USA,Rhythmic Gymnastics,0,2,1,2
24104,1996,0,0,0,0,FALSE,USA,Rhythmic Gymnastics,1,7,2,7
24105,2004,0,0,0,0,FALSE,USA,Rhythmic Gymnastics,0,1,1,1
24106,2012,0,0,0,0,FALSE,USA,Rhythmic Gymnastics,0,1,1,1
24107,2016,0,0,0,0,FALSE,USA,Rhythmic Gymnastics,0,6,2,6
24108,2020,0,0,0,0,FALSE,USA,Rhythmic Gymnastics,0,7,2,7
24109,2024,0,0,0,0,FALSE,USA,Rhythmic Gymnastics,0,1,1,1
24110,1900,27,,0,,FALSE,USA,Rowing,0,9,1,9
24111,1904,81,54,38.18376618407357,111.27564927611036,TRUE,USA,Rowing,1,35,5,35
24112,1920,46,51.333333333333336,27.392213005402343,92.42165284143684,FALSE,USA,Rowing,0,15,4,15
24113,1924,43,49.25,22.75045787085028,83.37568680627541,FALSE,USA,Rowing,0,20,5,20
24114,1928,45,48.4,19.79393846610624,78.09090769915935,FALSE,USA,Rowing,0,26,7,26
24115,1932,44,51.8,16.361540269791227,76.34231040468684,FALSE,USA,Rowing,1,26,7,26
24116,1936,28,41.2,7.463243262818117,52.394864894227176,FALSE,USA,Rowing,0,25,7,25
24117,1948,46,41.2,7.463243262818117,52.394864894227176,FALSE,USA,Rowing,0,26,7,26
24118,1952,38,40.2,7.496665925596526,51.44499888839479,FALSE,USA,Rowing,0,26,7,26
24119,1956,55,42.2,10.00999500499376,57.21499250749064,TRUE,USA,Rowing,0,26,7,26
24120,1960,15,36.4,15.565988564816564,59.748982847224845,FALSE,USA,Rowing,0,26,7,26
24121,1964,45,39.8,15.12283042290695,62.48424563436042,TRUE,USA,Rowing,0,27,7,27
24122,1968,6,31.8,20.6082507748717,62.71237616230755,FALSE,USA,Rowing,0,27,7,27
24123,1972,18,27.8,21.04043725781382,59.360655886720735,FALSE,USA,Rowing,0,26,7,26
24124,1976,15,19.8,14.788509052639489,41.98276357895924,FALSE,USA,Rowing,0,54,14,54
24125,1984,84,33.6,31.70646621747684,81.15969932621525,TRUE,USA,Rowing,1,54,14,54
24126,1988,19,28.4,31.50079364079578,75.65119046119366,FALSE,USA,Rowing,0,53,14,53
24127,1992,18,30.8,29.77750829065454,75.46626243598182,FALSE,USA,Rowing,0,52,14,52
24128,1996,20,31.2,29.575327555244424,75.56299133286663,FALSE,USA,Rowing,1,46,13,46
24129,2000,8,29.8,30.678983033992505,75.81847455098875,FALSE,USA,Rowing,0,48,14,48
24130,2004,45,22,13.729530217745982,42.594295326618976,TRUE,USA,Rowing,0,45,12,45
24131,2008,38,25.8,15.238110119040352,48.65716517856053,TRUE,USA,Rowing,0,45,13,45
24132,2012,35,29.2,14.956603892595403,51.634905838893104,TRUE,USA,Rowing,0,44,12,44
24133,2016,29,31,14.089002803605371,52.13350420540806,FALSE,USA,Rowing,0,41,11,41
24134,2020,0,29.4,17.415510328439993,55.52326549265999,FALSE,USA,Rowing,0,37,9,37
24135,2024,21,24.6,15.208550226763892,47.41282534014584,FALSE,USA,Rowing,0,42,12,42
24136,1900,3,,0,,FALSE,USA,Rugby,0,1,1,1
24137,1920,48,25.5,31.81980515339464,73.22970773009196,TRUE,USA,Rugby,0,15,1,15
24138,1924,57,36,28.930952282978865,79.3964284244683,TRUE,USA,Rugby,0,19,1,19
24139,2016,0,,0,,FALSE,USA,Rugby Sevens,0,25,2,25
24140,2020,0,0,0,0,FALSE,USA,Rugby Sevens,0,26,2,26
24141,2024,12,4,6.928203230275509,14.392304845413264,TRUE,USA,Rugby Sevens,0,26,2,26
24142,1900,2,,0,,FALSE,USA,Sailing,0,2,3,2
24143,1928,0,1,1.4142135623730951,3.121320343559643,FALSE,USA,Sailing,0,10,3,10
24144,1932,52,18,29.46183972531247,62.1927595879687,TRUE,USA,Sailing,1,21,4,21
24145,1936,0,13.5,25.68397684679432,52.02596527019148,FALSE,USA,Sailing,0,13,4,13
24146,1948,25,15.8,22.829805080201627,50.04470762030245,TRUE,USA,Sailing,0,13,4,13
24147,1952,34,22.2,22.47665455533808,55.91498183300712,TRUE,USA,Sailing,0,16,5,16
24148,1956,7,23.6,20.911719202399407,54.96757880359911,FALSE,USA,Sailing,0,13,5,13
24149,1960,11,15.4,13.831124321616088,36.14668648242413,FALSE,USA,Sailing,0,11,5,11
24150,1964,14,18.2,11.077003204838396,34.8155048072576,FALSE,USA,Sailing,0,11,5,11
24151,1968,15,16.2,10.425929215182698,31.838893822774047,FALSE,USA,Sailing,0,11,5,11
24152,1972,14,12.2,3.2710854467592405,17.106628170138862,FALSE,USA,Sailing,0,13,4,13
24153,1976,12,13.2,1.643167672515529,15.664751508773293,FALSE,USA,Sailing,0,12,6,12
24154,1984,33,17.6,8.67755725996666,30.61633588994999,TRUE,USA,Sailing,1,13,7,13
24155,1988,19,18.6,8.443932733033826,31.26589909955074,FALSE,USA,Sailing,0,15,8,15
24156,1992,31,21.8,9.679876032264056,36.31981404839608,TRUE,USA,Sailing,0,17,10,17
24157,1996,4,19.8,12.357184145265462,38.33577621789819,FALSE,USA,Sailing,1,16,10,16
24158,2000,16,20.6,11.844830095868836,38.36724514380325,FALSE,USA,Sailing,0,18,11,18
24159,2004,10,16,10.173494974687909,31.26024246203186,FALSE,USA,Sailing,0,18,11,18
24160,2008,5,13.2,11.031772296417296,29.747658444625944,FALSE,USA,Sailing,0,17,11,17
24161,2012,0,7,6.164414002968987,16.24662100445348,FALSE,USA,Sailing,0,16,10,16
24162,2016,1,6.4,6.655824516917504,16.383736775376256,FALSE,USA,Sailing,0,15,10,15
24163,2020,0,3.2,4.324349662087945,9.686524493131918,FALSE,USA,Sailing,0,13,9,13
24164,2024,2,1.6,2.073644135332803,4.710466202999205,FALSE,USA,Sailing,0,13,9,13
24165,1896,8,,0,,FALSE,USA,Shooting,0,3,3,3
24166,1908,38,23,21.213203435596427,54.81980515339464,TRUE,USA,Shooting,0,17,9,17
24167,1912,83,43,37.74917217635375,99.62375826453062,TRUE,USA,Shooting,0,26,17,26
24168,1920,164,73.25,67.89882178653765,175.09823267980647,TRUE,USA,Shooting,0,29,21,29
24169,1924,51,68.8,59.63807508630707,158.2571126294606,FALSE,USA,Shooting,0,21,10,21
24170,1932,0,67.2,61.747064707563226,159.82059706134484,FALSE,USA,Shooting,1,6,2,6
24171,1936,0,59.6,68.23708669045008,161.9556300356751,FALSE,USA,Shooting,0,6,2,6
24172,1948,5,44,70.43081711864488,149.64622567796732,FALSE,USA,Shooting,0,12,4,12
24173,1952,4,12,21.920310216782973,44.880465325174455,FALSE,USA,Shooting,0,6,5,6
24174,1956,1,2,2.345207879911715,5.517811819867572,FALSE,USA,Shooting,0,8,5,8
24175,1960,5,3,2.345207879911715,6.517811819867572,FALSE,USA,Shooting,0,9,6,9
24176,1964,13,5.6,4.449719092257398,12.274578638386096,TRUE,USA,Shooting,0,10,6,10
24177,1968,7,6,4.47213595499958,12.70820393249937,FALSE,USA,Shooting,0,12,7,12
24178,1972,10,7.2,4.604345773288535,14.106518659932805,FALSE,USA,Shooting,0,14,8,14
24179,1976,8,8.6,3.049590136395381,13.174385204593072,FALSE,USA,Shooting,0,14,7,14
24180,1984,13,10.2,2.774887385102321,14.36233107765348,FALSE,USA,Shooting,1,20,11,20
24181,1988,2,8,4.06201920231798,14.09302880347697,FALSE,USA,Shooting,0,24,13,24
24182,1992,5,7.6,4.277849927241488,14.016774890862232,FALSE,USA,Shooting,0,21,13,21
24183,1996,6,6.8,4.08656334834051,12.929845022510763,FALSE,USA,Shooting,1,25,15,25
24184,2000,5,6.2,4.08656334834051,12.329845022510764,FALSE,USA,Shooting,0,28,17,28
24185,2004,8,5.2,2.16794833886788,8.45192250830182,FALSE,USA,Shooting,0,21,16,21
24186,2008,12,7.2,2.949576240750525,11.624364361125789,TRUE,USA,Shooting,0,22,15,22
24187,2012,10,8.2,2.8635642126552705,12.495346318982904,FALSE,USA,Shooting,0,20,14,20
24188,2016,5,8,3.082207001484488,12.623310502226731,FALSE,USA,Shooting,0,20,14,20
24189,2020,17,10.4,4.505552130427524,17.158328195641285,TRUE,USA,Shooting,0,20,15,20
24190,2024,12,11.2,4.32434966208793,17.686524493131895,FALSE,USA,Shooting,0,17,13,17
24191,2020,2,,0,,FALSE,USA,Skateboarding,0,12,4,12
24192,2024,5,3.5,2.1213203435596424,6.681980515339464,FALSE,USA,Skateboarding,0,12,4,12
24193,1996,45,,0,,FALSE,USA,Softball,1,15,1,15
24194,2000,45,45,0,45,FALSE,USA,Softball,0,15,1,15
24195,2004,45,45,0,45,FALSE,USA,Softball,0,15,1,15
24196,2008,30,41.25,7.5,52.5,FALSE,USA,Softball,0,15,1,15
24197,2020,2,,0,,FALSE,USA,Sport Climbing,0,4,2,4
24198,2024,3,2.5,0.7071067811865476,3.5606601717798214,FALSE,USA,Sport Climbing,0,8,4,8
24199,2020,3,,0,,FALSE,USA,Surfing,0,4,2,4
24200,2024,3,3,0,3,FALSE,USA,Surfing,0,5,2,5
24201,1896,0,,0,,FALSE,USA,Swimming,0,1,2,1
24202,1900,0,0,0,0,FALSE,USA,Swimming,0,1,2,1
24203,1904,43,14.333333333333334,24.826061575153908,51.572425696064194,TRUE,USA,Swimming,1,24,10,24
24204,1908,7,12.5,20.59935274064049,43.39902911096075,FALSE,USA,Swimming,0,8,6,8
24205,1912,15,13,17.874562931719474,39.81184439757921,FALSE,USA,Swimming,0,7,6,7
24206,1920,55,24,23.81176179958132,59.71764269937197,TRUE,USA,Swimming,0,22,10,22
24207,1924,63,36.6,24.59268183830304,73.48902275745456,TRUE,USA,Swimming,0,26,11,26
24208,1928,55,39,25.92296279363144,77.88444419044717,TRUE,USA,Swimming,0,23,11,23
24209,1932,37,45,19.28730152198591,73.93095228297886,FALSE,USA,Swimming,1,27,11,27
24210,1936,29,47.8,14.184498581197715,69.07674787179657,FALSE,USA,Swimming,0,28,11,28
24211,1948,67,50.2,16.528762809115506,74.99314421367326,TRUE,USA,Swimming,0,27,11,27
24212,1952,43,46.2,15.006665185843254,68.70999777876489,FALSE,USA,Swimming,0,30,11,30
24213,1956,41,43.4,14.240786495134316,64.76117974270147,FALSE,USA,Swimming,0,28,13,28
24214,1960,111,58.2,32.57606483294138,107.06409724941209,TRUE,USA,Swimming,0,31,15,31
24215,1964,159,84.2,50.4301497122505,159.84522456837576,TRUE,USA,Swimming,0,48,18,48
24216,1968,202,111.2,70.90275029926553,217.5541254488983,TRUE,USA,Swimming,0,52,29,52
24217,1972,184,139.4,64.77113554663065,236.556703319946,TRUE,USA,Swimming,0,51,29,51
24218,1976,132,157.6,37.07155243579637,213.20732865369456,FALSE,USA,Swimming,0,51,26,51
24219,1984,176,170.6,26.548069609672183,210.42210441450828,TRUE,USA,Swimming,1,43,29,43
24220,1988,105,159.8,40.0149971885542,219.8224957828313,FALSE,USA,Swimming,0,44,31,44
24221,1992,135,146.4,32.94389169481955,195.81583754222933,FALSE,USA,Swimming,0,40,31,40
24222,1996,165,142.6,28.28957405122956,185.0343610768444,TRUE,USA,Swimming,1,44,32,44
24223,2000,158,147.8,28.24358334206197,190.16537501309296,TRUE,USA,Swimming,0,48,32,48
24224,2004,147,142,23.600847442411904,177.40127116361785,FALSE,USA,Swimming,0,43,32,43
24225,2008,151,151.2,11.366617790706282,168.2499266860594,FALSE,USA,Swimming,0,43,34,43
24226,2012,166,157.4,8.38450952650187,169.97676428975282,TRUE,USA,Swimming,0,49,34,49
24227,2016,181,160.6,13.501851724856136,180.8527775872842,TRUE,USA,Swimming,0,47,34,47
24228,2020,125,154,21.047565179849204,185.5713477697738,FALSE,USA,Swimming,0,50,35,50
24229,2024,158,156.2,20.70507184242549,187.25760776363825,FALSE,USA,Swimming,0,45,36,45
24230,1984,9,,0,,FALSE,USA,Synchronized Swimming,1,3,2,3
24231,1988,6,7.5,2.1213203435596424,10.681980515339465,FALSE,USA,Synchronized Swimming,0,3,2,3
24232,1992,9,8,1.7320508075688772,10.598076211353316,FALSE,USA,Synchronized Swimming,0,3,2,3
24233,1996,30,13.5,11.090536506409418,30.135804759614125,TRUE,USA,Synchronized Swimming,1,10,1,10
24234,2000,0,10.8,11.34460224071342,27.81690336107013,FALSE,USA,Synchronized Swimming,0,9,2,9
24235,2004,11,11.2,11.300442469213316,28.150663703819976,FALSE,USA,Synchronized Swimming,0,9,2,9
24236,2008,0,10,12.267844146385295,28.401766219577944,FALSE,USA,Synchronized Swimming,0,9,2,9
24237,2012,0,8.2,13.0843417870369,27.82651268055535,FALSE,USA,Synchronized Swimming,0,2,1,2
24238,2016,0,2.2,4.919349550499534,9.579024325749302,FALSE,USA,Synchronized Swimming,0,2,1,2
24239,1988,0,,0,,FALSE,USA,Table Tennis,0,3,3,3
24240,1992,0,0,0,0,FALSE,USA,Table Tennis,0,5,4,5
24241,1996,0,0,0,0,FALSE,USA,Table Tennis,1,6,4,6
24242,2000,0,0,0,0,FALSE,USA,Table Tennis,0,8,4,8
24243,2004,0,0,0,0,FALSE,USA,Table Tennis,0,7,4,7
24244,2008,0,0,0,0,FALSE,USA,Table Tennis,0,4,3,4
24245,2012,0,0,0,0,FALSE,USA,Table Tennis,0,4,3,4
24246,2016,0,0,0,0,FALSE,USA,Table Tennis,0,6,4,6
24247,2020,0,0,0,0,FALSE,USA,Table Tennis,0,6,4,6
24248,2024,0,0,0,0,FALSE,USA,Table Tennis,0,4,3,4
24249,2000,3,,0,,FALSE,USA,Taekwondo,0,4,4,4
24250,2004,5,4,1.4142135623730951,6.121320343559643,FALSE,USA,Taekwondo,0,2,2,2
24251,2008,4,4,1,5.5,FALSE,USA,Taekwondo,0,4,4,4
24252,2012,2,3.5,1.2909944487358056,5.436491673103708,FALSE,USA,Taekwondo,0,4,4,4
24253,2016,1,3,1.5811388300841898,5.3717082451262845,FALSE,USA,Taekwondo,0,4,4,4
24254,2020,3,3,1.5811388300841898,5.3717082451262845,FALSE,USA,Taekwondo,0,2,2,2
24255,2024,1,2.2,1.3038404810405295,4.155760721560795,FALSE,USA,Taekwondo,0,4,4,4
24256,1900,4,,0,,FALSE,USA,Tennis,0,5,4,5
24257,1904,21,12.5,12.020815280171307,30.53122292025696,TRUE,USA,Tennis,1,35,2,35
24258,1912,0,8.333333333333334,11.150485789118488,25.059062017011065,FALSE,USA,Tennis,0,1,1,1
24259,1924,28,13.25,13.400870618483465,33.35130592772519,TRUE,USA,Tennis,0,9,5,9
24260,1988,16,13.8,11.670475568716126,31.30571335307419,FALSE,USA,Tennis,0,7,4,7
24261,1992,10,15,10.677078252031311,31.01561737804697,FALSE,USA,Tennis,0,7,4,7
24262,1996,12,13.2,10.158740079360236,28.43811011904036,FALSE,USA,Tennis,1,7,4,7
24263,2000,10,15.2,7.5630681604756145,26.54460224071342,FALSE,USA,Tennis,0,10,4,10
24264,2004,2,10,5.099019513592784,17.648529270389176,FALSE,USA,Tennis,0,10,4,10
24265,2008,8,8.4,3.8470768123342673,14.170615218501402,FALSE,USA,Tennis,0,10,4,10
24266,2012,17,9.8,5.495452665613633,18.04317899842045,TRUE,USA,Tennis,0,12,5,12
24267,2016,12,9.8,5.495452665613633,18.04317899842045,FALSE,USA,Tennis,0,11,5,11
24268,2020,0,7.8,7.014271166700072,18.32140675005011,FALSE,USA,Tennis,0,11,5,11
24269,2024,6,8.6,6.387487769068524,18.181231653602783,FALSE,USA,Tennis,0,11,5,11
24270,2020,0,,0,,FALSE,USA,Trampoline Gymnastics,0,2,2,2
24271,2024,0,0,0,0,FALSE,USA,Trampoline Gymnastics,0,2,2,2
24272,2000,0,,0,,FALSE,USA,Trampolining,0,1,1,1
24273,2004,0,0,0,0,FALSE,USA,Trampolining,0,1,1,1
24274,2008,0,0,0,0,FALSE,USA,Trampolining,0,2,2,2
24275,2012,0,0,0,0,FALSE,USA,Trampolining,0,2,2,2
24276,2016,0,0,0,0,FALSE,USA,Trampolining,0,2,2,2
24277,2000,0,,0,,FALSE,USA,Triathlon,0,6,2,6
24278,2004,1,0.5,0.7071067811865476,1.5606601717798214,FALSE,USA,Triathlon,0,6,2,6
24279,2008,0,0.3333333333333333,0.5773502691896258,1.199358737117772,FALSE,USA,Triathlon,0,6,2,6
24280,2012,0,0.25,0.5,1,FALSE,USA,Triathlon,0,5,2,5
24281,2016,3,0.8,1.3038404810405295,2.7557607215607947,TRUE,USA,Triathlon,0,6,2,6
24282,2020,11,3,4.636809247747852,9.955213871621778,TRUE,USA,Triathlon,0,5,3,5
24283,2024,0,2.8,4.764451699828638,9.946677549742958,FALSE,USA,Triathlon,0,4,2,4
24284,1904,29,,0,,FALSE,USA,Tug-Of-War,1,19,1,19
24285,1908,0,14.5,20.50609665440988,45.25914498161482,FALSE,USA,Tug-Of-War,0,8,1,8
24286,1920,0,9.666666666666666,16.74315780649915,34.78140337641539,FALSE,USA,Tug-Of-War,0,8,1,8
24287,1964,0,,0,,FALSE,USA,Volleyball,0,24,2,24
24288,1968,0,0,0,0,FALSE,USA,Volleyball,0,24,2,24
24289,1984,60,20,34.64101615137755,71.96152422706632,TRUE,USA,Volleyball,1,24,2,24
24290,1988,36,24,29.39387691339813,68.0908153700972,TRUE,USA,Volleyball,0,24,2,24
24291,1992,24,24,25.45584412271571,62.18376618407356,FALSE,USA,Volleyball,0,24,2,24
24292,1996,0,24,25.45584412271571,62.18376618407356,FALSE,USA,Volleyball,1,23,2,23
24293,2000,0,24,25.45584412271571,62.18376618407356,FALSE,USA,Volleyball,0,24,2,24
24294,2004,0,12,16.97056274847714,37.45584412271571,FALSE,USA,Volleyball,0,24,2,24
24295,2008,60,16.8,26.29068276024797,56.23602414037197,TRUE,USA,Volleyball,0,24,2,24
24296,2012,24,16.8,26.29068276024797,56.23602414037197,TRUE,USA,Volleyball,0,24,2,24
24297,2016,24,21.6,24.59268183830304,58.48902275745456,FALSE,USA,Volleyball,0,24,2,24
24298,2020,36,28.8,21.79908254950194,61.4986238242529,TRUE,USA,Volleyball,0,24,2,24
24299,2024,39,36.6,14.75804865149861,58.73707297724792,FALSE,USA,Volleyball,0,26,2,26
24300,1904,42,,0,,FALSE,USA,Water Polo,1,21,1,21
24301,1920,0,21,29.698484809834994,65.54772721475248,FALSE,USA,Water Polo,0,12,1,12
24302,1924,9,17,22.11334438749598,50.17001658124397,FALSE,USA,Water Polo,0,9,1,9
24303,1928,0,12.75,19.956202043475106,42.68430306521266,FALSE,USA,Water Polo,0,9,1,9
24304,1932,7,11.6,17.472836060582726,37.80925409087409,FALSE,USA,Water Polo,1,7,1,7
24305,1936,0,3.2,4.43846820423443,9.857702306351644,FALSE,USA,Water Polo,0,9,1,9
24306,1948,0,3.2,4.43846820423443,9.857702306351644,FALSE,USA,Water Polo,0,8,1,8
24307,1952,0,1.4,3.130495168499705,6.095742752749558,FALSE,USA,Water Polo,0,10,1,10
24308,1956,0,1.4,3.130495168499705,6.095742752749558,FALSE,USA,Water Polo,0,10,1,10
24309,1960,0,0,0,0,FALSE,USA,Water Polo,0,10,1,10
24310,1964,0,0,0,0,FALSE,USA,Water Polo,0,10,1,10
24311,1968,0,0,0,0,FALSE,USA,Water Polo,0,11,1,11
24312,1972,11,2.2,4.919349550499538,9.579024325749309,TRUE,USA,Water Polo,0,11,1,11
24313,1984,26,7.4,11.436782764396638,24.55517414659496,TRUE,USA,Water Polo,1,13,1,13
24314,1988,26,12.6,13.03073290340954,32.14609935511431,TRUE,USA,Water Polo,0,13,1,13
24315,1992,0,12.6,13.03073290340954,32.14609935511431,FALSE,USA,Water Polo,0,13,1,13
24316,1996,0,12.6,13.03073290340954,32.14609935511431,FALSE,USA,Water Polo,1,13,1,13
24317,2000,26,15.6,14.24078649513432,36.96117974270148,TRUE,USA,Water Polo,0,26,2,26
24318,2004,12,12.8,13.00769003320728,32.311535049810914,FALSE,USA,Water Polo,0,25,2,25
24319,2008,52,18,21.817424229271428,50.72613634390714,TRUE,USA,Water Polo,0,26,2,26
24320,2012,36,25.2,20.27806696901852,55.61710045352778,TRUE,USA,Water Polo,0,25,2,25
24321,2016,39,33,14.966629547095764,55.44994432064365,TRUE,USA,Water Polo,0,26,2,26
24322,2020,39,35.6,14.570518178843194,57.4557772682648,FALSE,USA,Water Polo,0,26,2,26
24323,2024,13,35.8,14.166862743741111,57.05029411561166,FALSE,USA,Water Polo,0,26,2,26
24324,1904,7,,0,,FALSE,USA,Weightlifting,1,3,2,3
24325,1932,2,4.5,3.5355339059327378,9.803300858899108,FALSE,USA,Weightlifting,1,10,5,10
24326,1936,3,4,2.6457513110645907,7.9686269665968865,FALSE,USA,Weightlifting,0,10,5,10
24327,1948,19,7.75,7.804912982645397,19.457369473968093,TRUE,USA,Weightlifting,0,12,6,12
24328,1952,16,9.4,7.700649323271382,20.95097398490708,TRUE,USA,Weightlifting,0,7,5,7
24329,1956,17,11.4,8.203657720797473,23.70548658119621,TRUE,USA,Weightlifting,0,7,6,7
24330,1960,12,13.4,6.348228099241551,22.922342148862327,FALSE,USA,Weightlifting,0,7,6,7
24331,1964,3,13.4,6.348228099241551,22.922342148862327,FALSE,USA,Weightlifting,0,7,5,7
24332,1968,1,9.8,7.395944834840239,20.89391725226036,FALSE,USA,Weightlifting,0,7,4,7
24333,1972,0,6.6,7.503332592921628,17.854998889382443,FALSE,USA,Weightlifting,0,9,6,9
24334,1976,2,3.6,4.827007354458868,10.8405110316883,FALSE,USA,Weightlifting,0,9,6,9
24335,1984,3,1.8,1.303840481040527,3.755760721560791,FALSE,USA,Weightlifting,1,10,7,10
24336,1988,0,1.2,1.3038404810405269,3.1557607215607906,FALSE,USA,Weightlifting,0,10,6,10
24337,1992,0,1,1.4142135623730925,3.121320343559639,FALSE,USA,Weightlifting,0,10,7,10
24338,1996,0,1,1.4142135623730925,3.121320343559639,FALSE,USA,Weightlifting,1,10,7,10
24339,2000,4,1.4,1.949358868961791,4.324038303442686,FALSE,USA,Weightlifting,0,6,5,6
24340,2004,0,0.8,1.7888543819998295,3.4832815729997444,FALSE,USA,Weightlifting,0,5,5,5
24341,2008,0,0.8,1.7888543819998295,3.4832815729997444,FALSE,USA,Weightlifting,0,6,5,6
24342,2012,0,0.8,1.7888543819998295,3.4832815729997444,FALSE,USA,Weightlifting,0,3,2,3
24343,2016,1,1,1.7320508075688752,3.598076211353313,FALSE,USA,Weightlifting,0,4,4,4
24344,2020,3,0.8,1.3038404810405266,2.75576072156079,TRUE,USA,Weightlifting,0,8,8,8
24345,2024,4,1.6,1.816590212458493,4.324885318687739,FALSE,USA,Weightlifting,0,5,5,5
24346,1904,33,,0,,FALSE,USA,Wrestling,1,35,7,35
24347,1908,6,19.5,19.091883092036785,48.13782463805518,FALSE,USA,Wrestling,0,6,5,6
24348,1912,0,13,17.578395831246947,39.36759374687042,FALSE,USA,Wrestling,0,2,1,2
24349,1920,10,12.25,14.430869689661812,33.896304534492714,FALSE,USA,Wrestling,0,18,10,18
24350,1924,15,12.8,12.557866060760482,31.636799091140723,FALSE,USA,Wrestling,0,14,7,14
24351,1928,5,7.2,5.630275304103699,15.64541295615555,FALSE,USA,Wrestling,0,7,7,7
24352,1932,13,8.6,6.107372593840988,17.761058890761483,FALSE,USA,Wrestling,1,7,7,7
24353,1936,9,10.4,3.847076812334268,16.170615218501403,FALSE,USA,Wrestling,0,7,7,7
24354,1948,9,10.2,3.898717737923584,16.048076606885374,FALSE,USA,Wrestling,0,8,8,8
24355,1952,8,8.8,2.863564212655271,13.095346318982909,FALSE,USA,Wrestling,0,8,8,8
24356,1956,3,8.4,3.577708763999664,13.766563145999497,FALSE,USA,Wrestling,0,15,16,15
24357,1960,9,7.6,2.607680962081061,11.511521443121593,FALSE,USA,Wrestling,0,16,16,16
24358,1964,1,6,3.741657386773943,11.612486080160917,FALSE,USA,Wrestling,0,16,16,16
24359,1968,4,5,3.3911649915626367,10.086747487343956,FALSE,USA,Wrestling,0,16,16,16
24360,1972,14,6.2,5.263078946776308,14.094618420164462,TRUE,USA,Wrestling,0,18,19,18
24361,1976,11,7.8,5.263078946776308,15.694618420164463,FALSE,USA,Wrestling,0,20,20,20
24362,1984,34,12.8,12.949903474543738,32.22485521181561,TRUE,USA,Wrestling,1,19,19,19
24363,1988,11,14.8,11.34460224071342,31.81690336107013,FALSE,USA,Wrestling,0,20,20,20
24364,1992,17,17.4,9.60728889958036,31.810933349370536,FALSE,USA,Wrestling,0,20,20,20
24365,1996,18,18.2,9.418067742376882,32.32710161356532,FALSE,USA,Wrestling,1,20,20,20
24366,2000,13,18.6,9.07193474403338,32.20790211605007,FALSE,USA,Wrestling,0,16,16,16
24367,2004,11,14,3.316624790355398,18.974937185533097,FALSE,USA,Wrestling,0,17,17,17
24368,2008,5,12.8,5.215361924162118,20.623042886243176,FALSE,USA,Wrestling,0,16,16,16
24369,2012,8,11,4.949747468305832,18.42462120245875,FALSE,USA,Wrestling,0,17,17,17
24370,2016,7,8.8,3.1937438845342614,13.590615826801391,FALSE,USA,Wrestling,0,14,14,14
24371,2020,17,9.6,4.6690470119715,16.60357051795725,TRUE,USA,Wrestling,0,15,15,15
